checkpoint_date,difference_type,symbol,company_name,instrument_id,isin,source_url,source_sha256,entry_event_hash,exit_event_hash,resolution_method,resolution_status
2013-04-18,MISSING_FROM_RECONSTRUCTION,IDBI,IDBI Bank Ltd.,NSE-ISIN:INE008A01015,INE008A01015,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,IFCI,IFCI Ltd.,NSE-ISIN:INE039A01010,INE039A01010,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,IRB,IRB Infrastructure Developers Ltd.,NSE-ISIN:INE821I01014,INE821I01014,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,IVRCLINFRA,IVRCL Ltd.,NSE-ISIN:INE875A01025,INE875A01025,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,IDEA,Idea Cellular Ltd.,NSE-ISIN:INE669E01016,INE669E01016,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,INDIACEM,India Cements Ltd.,NSE-ISIN:INE383A01012,INE383A01012,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,INDIAINFO,India Infoline Ltd.,NSE-ISIN:INE530B01024,INE530B01024,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,INDIANB,Indian Bank,NSE-ISIN:INE562A01011,INE562A01011,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,INDHOTEL,Indian Hotels Co. Ltd.,NSE-ISIN:INE053A01029,INE053A01029,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,IOB,Indian Overseas Bank,NSE-ISIN:INE565A01014,INE565A01014,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,INDUSINDBK,IndusInd Bank Ltd.,NSE-ISIN:INE095A01012,INE095A01012,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,INFY,Infosys Ltd.,NSE-ISIN:INE009A01021,INE009A01021,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,IDFC,IDFC Ltd.,NSE-ISIN:INE043D01016,INE043D01016,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,JSWENERGY,JSW Energy Ltd.,NSE-ISIN:INE121E01018,INE121E01018,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,JSWSTEEL,JSW Steel Ltd.,NSE-ISIN:INE019A01020,INE019A01020,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,JISLJALEQS,Jain Irrigation Systems Ltd.,NSE-ISIN:INE175A01038,INE175A01038,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,JPASSOCIAT,Jaiprakash Associates Ltd.,NSE-ISIN:INE455F01025,INE455F01025,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,JINDALSTEL,Jindal Steel & Power Ltd.,NSE-ISIN:INE749A01030,INE749A01030,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,KTKBANK,Karnataka Bank Ltd.,NSE-ISIN:INE614B01018,INE614B01018,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,KOTAKBANK,Kotak Mahindra Bank Ltd.,NSE-ISIN:INE237A01028,INE237A01028,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,LICHSGFIN,LIC Housing Finance Ltd.,NSE-ISIN:INE115A01026,INE115A01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,LITL,Lanco Infratech Ltd.,NSE-ISIN:INE785C01048,INE785C01048,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,LT,Larsen & Toubro Ltd.,NSE-ISIN:INE018A01030,INE018A01030,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,LUPIN,Lupin Ltd.,NSE-ISIN:INE326A01037,INE326A01037,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,MRF,MRF Ltd.,NSE-ISIN:INE883A01011,INE883A01011,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,M&M,Mahindra & Mahindra Ltd.,NSE-ISIN:INE101A01026,INE101A01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,MARICO,Marico Ltd.,NSE-ISIN:INE196A01026,INE196A01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,MARUTI,Maruti Suzuki India Ltd.,NSE-ISIN:INE585B01010,INE585B01010,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,ABB,ABB Ltd.,NSE-ISIN:INE117A01022,INE117A01022,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,ACC,ACC Ltd.,NSE-ISIN:INE012A01025,INE012A01025,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,ADANIENT,Adani Enterprises Ltd.,NSE-ISIN:INE423A01024,INE423A01024,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,ADANIPOWER,Adani Power Ltd.,NSE-ISIN:INE814H01011,INE814H01011,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,ABIRLANUVO,Aditya Birla Nuvo Ltd.,NSE-ISIN:INE069A01017,INE069A01017,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,ALBK,Allahabad Bank,NSE-ISIN:INE428A01015,INE428A01015,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,AMBUJACEM,Ambuja Cements Ltd.,NSE-ISIN:INE079A01024,INE079A01024,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,AMTEKAUTO,Amtek Auto Ltd.,NSE-ISIN:INE130C01021,INE130C01021,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,ANDHRABANK,Andhra Bank,NSE-ISIN:INE434A01013,INE434A01013,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,APOLLOTYRE,Apollo Tyres Ltd.,NSE-ISIN:INE438A01022,INE438A01022,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,ASHOKLEY,Ashok Leyland Ltd.,NSE-ISIN:INE208A01029,INE208A01029,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,ASIANPAINT,Asian Paints Ltd.,NSE-ISIN:INE021A01018,INE021A01018,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,AUROPHARMA,Aurobindo Pharma Ltd.,NSE-ISIN:INE406A01037,INE406A01037,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,AXISBANK,Axis Bank Ltd.,NSE-ISIN:INE238A01026,INE238A01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,BAJAJ-AUTO,Bajaj Auto Ltd.,NSE-ISIN:INE917I01010,INE917I01010,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,BAJAJFINSV,Bajaj Finserv Ltd.,NSE-ISIN:INE918I01018,INE918I01018,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,NSE-ISIN:INE118A01012,INE118A01012,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,BANKBARODA,Bank of Baroda,NSE-ISIN:INE028A01013,INE028A01013,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,BANKINDIA,Bank of India,NSE-ISIN:INE084A01016,INE084A01016,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,BEL,Bharat Electronics Ltd.,NSE-ISIN:INE263A01016,INE263A01016,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,BHARATFORG,Bharat Forge Ltd.,NSE-ISIN:INE465A01025,INE465A01025,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,BHEL,Bharat Heavy Electricals Ltd.,NSE-ISIN:INE257A01026,INE257A01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,BPCL,Bharat Petroleum Corporation Ltd.,NSE-ISIN:INE029A01011,INE029A01011,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,BHARTIARTL,Bharti Airtel Ltd.,NSE-ISIN:INE397D01024,INE397D01024,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,BHUSANSTL,Bhushan Steel Ltd.,NSE-ISIN:INE824B01021,INE824B01021,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,BIOCON,Biocon Ltd.,NSE-ISIN:INE376G01013,INE376G01013,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,BOSCHLTD,Bosch Ltd.,NSE-ISIN:INE323A01026,INE323A01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,CESC,CESC Ltd.,NSE-ISIN:INE486A01013,INE486A01013,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,CADILAHC,Cadila Healthcare Ltd.,NSE-ISIN:INE010B01019,INE010B01019,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,CAIRN,Cairn India Ltd.,NSE-ISIN:INE910H01017,INE910H01017,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,CANBK,Canara Bank,NSE-ISIN:INE476A01014,INE476A01014,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,CASTROL,Castrol (India) Ltd.,NSE-ISIN:INE172A01019,INE172A01019,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,CENTURYTEX,Century Textile & Industries Ltd.,NSE-ISIN:INE055A01016,INE055A01016,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,CIPLA,Cipla Ltd.,NSE-ISIN:INE059A01026,INE059A01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,COLPAL,Colgate Palmolive (India) Ltd.,NSE-ISIN:INE259A01022,INE259A01022,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,CROMPGREAV,Crompton Greaves Ltd.,NSE-ISIN:INE067A01029,INE067A01029,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,CUMMINSIND,Cummins India Ltd.,NSE-ISIN:INE298A01020,INE298A01020,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,DLF,DLF Ltd.,NSE-ISIN:INE271C01023,INE271C01023,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,DABUR,Dabur India Ltd.,NSE-ISIN:INE016A01026,INE016A01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,DIVISLAB,Divi's Laboratories Ltd.,NSE-ISIN:INE361B01024,INE361B01024,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,DRREDDY,Dr. Reddy's Laboratories Ltd.,NSE-ISIN:INE089A01023,INE089A01023,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,EXIDEIND,Exide Industries Ltd.,NSE-ISIN:INE302A01020,INE302A01020,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-04-18,MISSING_FROM_RECONSTRUCTION,FEDERALBNK,Federal Bank Ltd.,NSE-ISIN:INE171A01011,INE171A01011,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataApr2013.zip,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
