instrument_id,isin,symbol,resolution_status
NSE-ISIN:INE310A01015,INE310A01015,NILKAMAL,CERTIFIED
NSE-ISIN:INE310A01015,INE310A01015,NILKAMAL,CERTIFIED
NSE-ISIN:INE875B01015,INE875B01015,NIMBSPROJ,CERTIFIED
NSE-ISIN:INE395U01014,INE395U01014,NINSYS,CERTIFIED
NSE-ISIN:INE567A01010,INE567A01010,NIPPOBATRY,CERTIFIED
NSE-ISIN:INE567A01028,INE567A01028,NIPPOBATRY,CERTIFIED
NSE-ISIN:INE368I01016,INE368I01016,NIRAJ,CERTIFIED
NSE-ISIN:INE326T01011,INE326T01011,NIRAJISPAT,CERTIFIED
NSE-ISIN:INE910A01012,INE910A01012,NIRLON,CERTIFIED
NSE-ISIN:INE875R01011,INE875R01011,BALKRISHNA,CERTIFIED
NSE-ISIN:INE858F01012,INE858F01012,NITCO,CERTIFIED
NSE-ISIN:INE639K01016,INE639K01016,NITESHEST,CERTIFIED
NSE-ISIN:INE489H01020,INE489H01020,NITINFIRE,CERTIFIED
NSE-ISIN:INE229H01012,INE229H01012,NITINSPIN,CERTIFIED
NSE-ISIN:INE439T01012,INE439T01012,NITIRAJ,CERTIFIED
NSE-ISIN:INE265B01019,INE265B01019,NITTAGELA,CERTIFIED
NSE-ISIN:INE995S01015,INE995S01015,NIVABUPA,CERTIFIED
NSE-ISIN:INE542C01019,INE542C01019,NKIND,CERTIFIED
NSE-ISIN:INE589A01014,INE589A01014,NLCINDIA,CERTIFIED
NSE-ISIN:INE584A01023,INE584A01023,NMDC,CERTIFIED
NSE-ISIN:INE163A01018,INE163A01018,NOCIL,CERTIFIED
NSE-ISIN:INE141B01020,INE141B01020,NOESISIND,CERTIFIED
NSE-ISIN:INE781B01015,INE781B01015,NOIDATOLL,CERTIFIED
NSE-ISIN:INE296D01010,INE296D01010,NOL,CERTIFIED
NSE-ISIN:INE369C01017,INE369C01017,NORBTEAEXP,CERTIFIED
NSE-ISIN:INE850M01015,INE850M01015,NORTHARC,CERTIFIED
NSE-ISIN:INE217G01019,INE217G01019,NORTHGATE,CERTIFIED
NSE-ISIN:INE787A01022,INE787A01022,GSLNOVA,CERTIFIED
NSE-ISIN:INE02H701025,INE02H701025,NOVAAGRI,CERTIFIED
NSE-ISIN:INE234A01025,INE234A01025,NOVARTIND,CERTIFIED
NSE-ISIN:INE460B01016,INE460B01016,NOVOPANIND,CERTIFIED
NSE-ISIN:INE0FFK01017,INE0FFK01017,NPST,CERTIFIED
NSE-ISIN:INE740D01017,INE740D01017,NRAIL,CERTIFIED
NSE-ISIN:INE349A01021,INE349A01021,NRBBEARING,CERTIFIED
NSE-ISIN:INE953C01018,INE953C01018,NRC,CERTIFIED
NSE-ISIN:INE0JM501013,INE0JM501013,NRL,CERTIFIED
NSE-ISIN:INE023A01030,INE023A01030,NSIL,CERTIFIED
NSE-ISIN:INE0NNS01018,INE0NNS01018,NSLNISP,CERTIFIED
NSE-ISIN:INE920C01017,INE920C01017,NTCIND,CERTIFIED
NSE-ISIN:INE333I01036,INE333I01036,NTL,CERTIFIED
NSE-ISIN:INE333I01044,INE333I01044,NEUEON,CERTIFIED
NSE-ISIN:INE733E01010,INE733E01010,NTPC,CERTIFIED
NSE-ISIN:INE0ONG01011,INE0ONG01011,NTPCGREEN,CERTIFIED
NSE-ISIN:INE980A01023,INE980A01023,PRESSMN,CERTIFIED
NSE-ISIN:INE946A01016,INE946A01016,NUCHEM,CERTIFIED
NSE-ISIN:INE096B01018,INE096B01018,NUCLEUS,CERTIFIED
NSE-ISIN:INE409B01013,INE409B01013,SWELECTES,CERTIFIED
NSE-ISIN:INE0DSF01015,INE0DSF01015,NURECA,CERTIFIED
NSE-ISIN:INE318J01027,INE318J01027,NUTEK,CERTIFIED
NSE-ISIN:INE531F01023,INE531F01023,NUVAMA,CERTIFIED
NSE-ISIN:INE118D01016,INE118D01016,NUVOCO,CERTIFIED
NSE-ISIN:INE353A01023,INE353A01023,NDLVENTURE,CERTIFIED
NSE-ISIN:INE388Y01029,INE388Y01029,NYKAA,CERTIFIED
NSE-ISIN:INE959C01023,INE959C01023,OAL,CERTIFIED
NSE-ISIN:INE426Z01016,INE426Z01016,OBCL,CERTIFIED
NSE-ISIN:INE276C01014,INE276C01014,EIHAHOTELS,CERTIFIED
NSE-ISIN:INE093I01010,INE093I01010,OBEROIRLTY,CERTIFIED
NSE-ISIN:INE093I01010,INE093I01010,OBEROIRLTY,CERTIFIED
NSE-ISIN:INE321D01016,INE321D01016,OCCL,CERTIFIED
NSE-ISIN:INE0PK601023,INE0PK601023,OCCLLTD,CERTIFIED
NSE-ISIN:INE290B01025,INE290B01025,OCL,CERTIFIED
NSE-ISIN:INE054301028,INE054301028,ODIGMA,CERTIFIED
NSE-ISIN:INE839E01023,INE839E01023,ODYCORP,CERTIFIED
NSE-ISIN:INE881D01027,INE881D01027,OFSS,CERTIFIED
NSE-ISIN:INE274J01014,INE274J01014,OIL,CERTIFIED
NSE-ISIN:INE591A01010,INE591A01010,OILCOUNTUB,CERTIFIED
NSE-ISIN:INE196J01019,INE196J01019,OISL,CERTIFIED
NSE-ISIN:INE0LXG01040,INE0LXG01040,OLAELEC,CERTIFIED
NSE-ISIN:INE260D01016,INE260D01016,OLECTRA,CERTIFIED
NSE-ISIN:INE090B01011,INE090B01011,OMAXAUTO,CERTIFIED
NSE-ISIN:INE800H01010,INE800H01010,OMAXE,CERTIFIED
NSE-ISIN:INE1BZC01019,INE1BZC01019,OMFREIGHT,CERTIFIED
NSE-ISIN:INE239D01028,INE239D01028,OMINFRAL,CERTIFIED
NSE-ISIN:INE474L01016,INE474L01016,OMKARCHEM,CERTIFIED
NSE-ISIN:INE239D01028,INE239D01028,OMINFRAL,CERTIFIED
NSE-ISIN:INE0UH301010,INE0UH301010,OMNI,CERTIFIED
NSE-ISIN:INE810H01019,INE810H01019,OMNITECH,CERTIFIED
NSE-ISIN:INE25E901019,INE25E901019,OMPOWER,CERTIFIED
NSE-ISIN:INE670O01013,INE670O01013,ONEGLOBAL,CERTIFIED
NSE-ISIN:INE912L01015,INE912L01015,ONELIFECAP,CERTIFIED
NSE-ISIN:INE840Y01011,INE840Y01011,ONEPOINT,CERTIFIED
NSE-ISIN:INE840Y01029,INE840Y01029,ONEPOINT,CERTIFIED
NSE-ISIN:INE013P01021,INE013P01021,ONESOURCE,CERTIFIED
NSE-ISIN:INE213A01029,INE213A01029,ONGC,CERTIFIED
NSE-ISIN:INE831A01028,INE831A01028,ONIDA,CERTIFIED
NSE-ISIN:INE173M01012,INE173M01012,ONIXSOLAR,CERTIFIED
NSE-ISIN:INE809I01019,INE809I01019,ONMOBILE,CERTIFIED
NSE-ISIN:INE229A01017,INE229A01017,ONWARDTEC,CERTIFIED
NSE-ISIN:INE350C01017,INE350C01017,OPTIEMUS,CERTIFIED
NSE-ISIN:INE031G01022,INE031G01022,OPTIFIN,CERTIFIED
NSE-ISIN:INE808B01016,INE808B01016,OPTOCIRCUI,CERTIFIED
NSE-ISIN:INE628H01015,INE628H01015,ORBITCORP,CERTIFIED
NSE-ISIN:INE231G01010,INE231G01010,ORBTEXP,CERTIFIED
NSE-ISIN:INE215B01022,INE215B01022,ORCHASP,CERTIFIED
NSE-ISIN:INE191A01019,INE191A01019,ORCHIDPHAR,CERTIFIED
NSE-ISIN:INE191A01019,INE191A01019,ORCHIDPHAR,CERTIFIED
NSE-ISIN:INE191A01027,INE191A01027,ORCHPHARMA,CERTIFIED
NSE-ISIN:INE730A01022,INE730A01022,ORICONENT,CERTIFIED
NSE-ISIN:INE569C01020,INE569C01020,ORIENTCER,CERTIFIED
NSE-ISIN:INE998H01012,INE998H01012,ORIENTALTL,CERTIFIED
NSE-ISIN:INE141A01014,INE141A01014,ORIENTBANK,CERTIFIED
NSE-ISIN:INE607D01018,INE607D01018,ORIENTBELL,CERTIFIED
NSE-ISIN:INE876N01018,INE876N01018,ORIENTCEM,CERTIFIED
NSE-ISIN:INE569C01020,INE569C01020,ORIENTCER,CERTIFIED
NSE-ISIN:INE607D01018,INE607D01018,ORIENTBELL,CERTIFIED
NSE-ISIN:INE142Z01019,INE142Z01019,ORIENTELEC,CERTIFIED
NSE-ISIN:INE750A01020,INE750A01020,ORIENTHOT,CERTIFIED
NSE-ISIN:INE609C01024,INE609C01024,ORIENTLTD,CERTIFIED
NSE-ISIN:INE592A01026,INE592A01026,ORIENTPPR,CERTIFIED
NSE-ISIN:INE743M01012,INE743M01012,RHIM,CERTIFIED
NSE-ISIN:INE0PPK01015,INE0PPK01015,ORIENTTECH,CERTIFIED
NSE-ISIN:INE457G01029,INE457G01029,ORIRAIL,CERTIFIED
NSE-ISIN:INE290B01025,INE290B01025,OCL,CERTIFIED
NSE-ISIN:INE725E01016,INE725E01016,ORISSAMINE,CERTIFIED
NSE-ISIN:INE725E01024,INE725E01024,ORISSAMINE,CERTIFIED
NSE-ISIN:INE16NZ01023,INE16NZ01023,ORKLAINDIA,CERTIFIED
NSE-ISIN:INE849L01019,INE849L01019,ORTEL,CERTIFIED
NSE-ISIN:INE749B01020,INE749B01020,ORTINGLOBE,CERTIFIED
NSE-ISIN:INE749B01020,INE749B01020,ORTINGLOBE,CERTIFIED
NSE-ISIN:INE749B01012,INE749B01012,ORTINLABSS,CERTIFIED
NSE-ISIN:INE06IR01021,INE06IR01021,OSIAHYPER,CERTIFIED
NSE-ISIN:INE142A01012,INE142A01012,OSWALAGRO,CERTIFIED
NSE-ISIN:INE143A01010,INE143A01010,OSWALGREEN,CERTIFIED
NSE-ISIN:INE469B01017,INE469B01017,OSWALMIN,CERTIFIED
NSE-ISIN:INE0BYP01024,INE0BYP01024,OSWALPUMPS,CERTIFIED
NSE-ISIN:INE00IK01029,INE00IK01029,OSWALSEEDS,CERTIFIED
NSE-ISIN:INE998H01012,INE998H01012,ORIENTALTL,CERTIFIED
NSE-ISIN:INE594A01014,INE594A01014,OUDHSUG,CERTIFIED
NSE-ISIN:INE179A01014,INE179A01014,PGHH,CERTIFIED
NSE-ISIN:INE0S3G01027,INE0S3G01027,PACEDIGITK,CERTIFIED
NSE-ISIN:INE883C01025,INE883C01025,PACIFICI,CERTIFIED
NSE-ISIN:INE766A01018,INE766A01018,PAEL,CERTIFIED
NSE-ISIN:INE761H01022,INE761H01022,PAGEIND,CERTIFIED
NSE-ISIN:INE420C01042,INE420C01042,PAISALO,CERTIFIED
NSE-ISIN:INE420C01059,INE420C01059,PAISALO,CERTIFIED
NSE-ISIN:INE551D01018,INE551D01018,PAKKA,CERTIFIED
NSE-ISIN:INE471W01019,INE471W01019,PALASHSECU,CERTIFIED
NSE-ISIN:INE218G01033,INE218G01033,PALREDTEC,CERTIFIED
NSE-ISIN:INE922B01023,INE922B01023,PANACEABIO,CERTIFIED
NSE-ISIN:INE895W01019,INE895W01019,PANACHE,CERTIFIED
NSE-ISIN:INE305C01011,INE305C01011,PANAMAPET,CERTIFIED
NSE-ISIN:INE305C01029,INE305C01029,PANAMAPET,CERTIFIED
NSE-ISIN:INE841C01015,INE841C01015,PANASONIC,CERTIFIED
NSE-ISIN:INE013E01017,INE013E01017,PANCARBON,CERTIFIED
NSE-ISIN:INE798F01010,INE798F01010,PANCHMAHQ,CERTIFIED
NSE-ISIN:INE316G01019,INE316G01019,PANCHSHEEL,CERTIFIED
NSE-ISIN:INE258R01028,INE258R01028,PANORAMA,CERTIFIED
NSE-ISIN:INE194B01029,INE194B01029,PANORAMUNI,CERTIFIED
NSE-ISIN:INE697V01011,INE697V01011,PANSARI,CERTIFIED
NSE-ISIN:INE623B01027,INE623B01027,FEL,CERTIFIED
NSE-ISIN:INE275B01026,INE275B01026,HUHTAMAKI,CERTIFIED
NSE-ISIN:INE04LG01015,INE04LG01015,PAR,CERTIFIED
NSE-ISIN:INE618H01016,INE618H01016,PARABDRUGS,CERTIFIED
NSE-ISIN:INE074B01023,INE074B01023,PARACABLES,CERTIFIED
NSE-ISIN:INE088F01024,INE088F01024,PARADEEP,CERTIFIED
NSE-ISIN:INE932G01021,INE932G01021,GLODYNE,CERTIFIED
NSE-ISIN:INE883N01014,INE883N01014,PARAGMILK,CERTIFIED
NSE-ISIN:INE620C01013,INE620C01013,PARAL,CERTIFIED
NSE-ISIN:INE702L01010,INE702L01010,PARAPRINT,CERTIFIED
NSE-ISIN:INE045601023,INE045601023,PARAS,CERTIFIED
NSE-ISIN:INE162C01024,INE162C01024,PARASPETRO,CERTIFIED
NSE-ISIN:INE119201023,INE119201023,PARKHOSPS,CERTIFIED
NSE-ISIN:INE988S01028,INE988S01028,PARKHOTELS,CERTIFIED
NSE-ISIN:INE383L01019,INE383L01019,PARNAXLAB,CERTIFIED
NSE-ISIN:INE353B01021,INE353B01021,PARRYSUGAR,CERTIFIED
NSE-ISIN:INE561H01026,INE561H01026,PARSVNATH,CERTIFIED
NSE-ISIN:INE124Y01028,INE124Y01028,PASHUPATI,CERTIFIED
NSE-ISIN:INE818B01023,INE818B01023,PASUPTAC,CERTIFIED
NSE-ISIN:INE619A01035,INE619A01035,PATANJALI,CERTIFIED
NSE-ISIN:INE244B01030,INE244B01030,PATELENG,CERTIFIED
NSE-ISIN:INE0R8B01010,INE0R8B01010,PATELRMART,CERTIFIED
NSE-ISIN:INE529D01014,INE529D01014,PATINTLOG,CERTIFIED
NSE-ISIN:INE660F01012,INE660F01012,PATNI,CERTIFIED
NSE-ISIN:INE790C01014,INE790C01014,PATSPINLTD,CERTIFIED
NSE-ISIN:INE111F01024,INE111F01024,PAUSHAKLTD,CERTIFIED
NSE-ISIN:INE07S101038,INE07S101038,PAVNAIND,CERTIFIED
NSE-ISIN:INE982J01020,INE982J01020,PAYTM,CERTIFIED
NSE-ISIN:INE160H01019,INE160H01019,PBAINFRA,CERTIFIED
NSE-ISIN:INE501F01018,INE501F01018,PBMPOLY,CERTIFIED
NSE-ISIN:INE602A01031,INE602A01031,PCBL,CERTIFIED
NSE-ISIN:INE785M01013,INE785M01013,PCJEWELLER,CERTIFIED
NSE-ISIN:INE785M01021,INE785M01021,PCJEWELLER,CERTIFIED
NSE-ISIN:INE865T01018,INE865T01018,PDMJEPAPER,CERTIFIED
NSE-ISIN:INE904D01019,INE904D01019,PDPL,CERTIFIED
NSE-ISIN:INE111Q01021,INE111Q01021,PDSL,CERTIFIED
NSE-ISIN:INE111Q01013,INE111Q01013,PDSMFL,CERTIFIED
NSE-ISIN:INE105C01023,INE105C01023,PDUMJEIND,CERTIFIED
NSE-ISIN:INE105C01023,INE105C01023,3PLAND,CERTIFIED
NSE-ISIN:INE606A01024,INE606A01024,AMJLAND,CERTIFIED
NSE-ISIN:INE600A01019,INE600A01019,PEACOCKIND,CERTIFIED
NSE-ISIN:INE844A01013,INE844A01013,PEARLPOLY,CERTIFIED
NSE-ISIN:INE497B01018,INE497B01018,SEAMECLTD,CERTIFIED
NSE-ISIN:INE140A01024,INE140A01024,PEL,CERTIFIED
NSE-ISIN:INE932A01024,INE932A01024,PENIND,CERTIFIED
NSE-ISIN:INE138A01028,INE138A01028,PENINLAND,CERTIFIED
NSE-ISIN:INE455O01019,INE455O01019,PENPEBS,CERTIFIED
NSE-ISIN:INE843A01023,INE843A01023,PEPL,CERTIFIED
NSE-ISIN:INE431F01018,INE431F01018,PERIATEA,CERTIFIED
NSE-ISIN:INE699B01027,INE699B01027,SAMBHAAV,CERTIFIED
NSE-ISIN:INE418E01018,INE418E01018,PERMAGN,CERTIFIED
NSE-ISIN:INE0I1B01016,INE0I1B01016,PERNIASPOP,CERTIFIED
NSE-ISIN:INE262H01013,INE262H01013,PERSISTENT,CERTIFIED
NSE-ISIN:INE262H01021,INE262H01021,PERSISTENT,CERTIFIED
NSE-ISIN:INE742A01019,INE742A01019,PETRONENGG,CERTIFIED
NSE-ISIN:INE347G01014,INE347G01014,PETRONET,CERTIFIED
NSE-ISIN:INE134E01011,INE134E01011,PFC,CERTIFIED
NSE-ISIN:INE182A01018,INE182A01018,PFIZER,CERTIFIED
NSE-ISIN:INE367G01038,INE367G01038,PFOCUS,CERTIFIED
NSE-ISIN:INE647O01011,INE647O01011,ABFRL,CERTIFIED
NSE-ISIN:INE560K01014,INE560K01014,PFS,CERTIFIED
NSE-ISIN:INE457L01011,INE457L01011,PGEL,CERTIFIED
NSE-ISIN:INE457L01029,INE457L01029,PGEL,CERTIFIED
NSE-ISIN:INE179A01014,INE179A01014,PGHH,CERTIFIED
NSE-ISIN:INE199A01012,INE199A01012,PGHL,CERTIFIED
NSE-ISIN:INE940H01014,INE940H01014,PGIL,CERTIFIED
NSE-ISIN:INE940H01022,INE940H01022,PGIL,CERTIFIED
NSE-ISIN:INE602A01015,INE602A01015,PHILIPCARB,CERTIFIED
NSE-ISIN:INE602A01023,INE602A01023,PHILIPCARB,CERTIFIED
NSE-ISIN:INE455B01016,INE455B01016,PHOENIXLL,CERTIFIED
NSE-ISIN:INE455B01016,INE455B01016,HALONIX,CERTIFIED
NSE-ISIN:INE211B01039,INE211B01039,PHOENIXLTD,CERTIFIED
NSE-ISIN:INE245B01011,INE245B01011,PHOENXINTL,CERTIFIED
NSE-ISIN:INE546C01010,INE546C01010,PICCADIL,CERTIFIED
NSE-ISIN:INE318A01026,INE318A01026,PIDILITIND,CERTIFIED
NSE-ISIN:INE557Z01018,INE557Z01018,PIGL,CERTIFIED
NSE-ISIN:INE603J01022,INE603J01022,PIIND,CERTIFIED
NSE-ISIN:INE603J01030,INE603J01030,PIIND,CERTIFIED
NSE-ISIN:INE417C01014,INE417C01014,PILANIINVS,CERTIFIED
NSE-ISIN:INE600A01035,INE600A01035,PILITA,CERTIFIED
NSE-ISIN:INE600A01035,INE600A01035,PILITA,CERTIFIED
NSE-ISIN:INE675G01018,INE675G01018,PINCON,CERTIFIED
NSE-ISIN:INE15B701018,INE15B701018,PINELABS,CERTIFIED
NSE-ISIN:INE889E01010,INE889E01010,PIONDIST,CERTIFIED
NSE-ISIN:INE156C01018,INE156C01018,PIONEEREMB,CERTIFIED
NSE-ISIN:INE746D01014,INE746D01014,PIONRINV,CERTIFIED
NSE-ISIN:INE542F01012,INE542F01012,RDEL,CERTIFIED
NSE-ISIN:INE542F01012,INE542F01012,PIPAVAVDOC,CERTIFIED
NSE-ISIN:INE202B01038,INE202B01038,PIRAMALFIN,CERTIFIED
NSE-ISIN:INE034H01016,INE034H01016,STOREONE,CERTIFIED
NSE-ISIN:INE748E01018,INE748E01018,PIRGLASS,CERTIFIED
NSE-ISIN:INE140A01024,INE140A01024,PEL,CERTIFIED
NSE-ISIN:INE122J01015,INE122J01015,PIRPHYTO,CERTIFIED
NSE-ISIN:INE122J01015,INE122J01015,PIRPHYTO,CERTIFIED
NSE-ISIN:INE450D01021,INE450D01021,PITTIENG,CERTIFIED
NSE-ISIN:INE450D01013,INE450D01013,PITTILAM,CERTIFIED
NSE-ISIN:INE450D01021,INE450D01021,PITTIENG,CERTIFIED
NSE-ISIN:INE751B01018,INE751B01018,PIXTRANS,CERTIFIED
NSE-ISIN:INE431F01018,INE431F01018,PKTEA,CERTIFIED
NSE-ISIN:INE083C01014,INE083C01014,PLASTIBLEN,CERTIFIED
NSE-ISIN:INE083C01022,INE083C01022,PLASTIBLEN,CERTIFIED
NSE-ISIN:INE0PT501018,INE0PT501018,PLATIND,CERTIFIED
NSE-ISIN:INE0INJ01017,INE0INJ01017,PLAZACABLE,CERTIFIED
NSE-ISIN:INE491H01018,INE491H01018,PLETHICO,CERTIFIED
NSE-ISIN:INE291E01019,INE291E01019,PML,CERTIFIED
NSE-ISIN:INE160A01014,INE160A01014,PNB,CERTIFIED
NSE-ISIN:INE160A01022,INE160A01022,PNB,CERTIFIED
NSE-ISIN:INE859A01011,INE859A01011,PNBGILTS,CERTIFIED
NSE-ISIN:INE572E01012,INE572E01012,PNBHOUSING,CERTIFIED
NSE-ISIN:INE392B01011,INE392B01011,PNC,CERTIFIED
NSE-ISIN:INE195J01029,INE195J01029,PNCINFRA,CERTIFIED
NSE-ISIN:INE953R01016,INE953R01016,PNGJL,CERTIFIED
NSE-ISIN:INE1RDG01013,INE1RDG01013,PNGSREVA,CERTIFIED
NSE-ISIN:INE332G01032,INE332G01032,POCHIRAJU,CERTIFIED
NSE-ISIN:INE063E01061,INE063E01061,POCL,CERTIFIED
NSE-ISIN:INE888B01018,INE888B01018,PODDARHOUS,CERTIFIED
NSE-ISIN:INE371C01013,INE371C01013,PODDARMENT,CERTIFIED
NSE-ISIN:INE035S01028,INE035S01028,POEL,CERTIFIED
NSE-ISIN:INE637C01017,INE637C01017,POKARNA,CERTIFIED
NSE-ISIN:INE637C01025,INE637C01025,POKARNA,CERTIFIED
NSE-ISIN:INE057B01010,INE057B01010,POLARIND,CERTIFIED
NSE-ISIN:INE763A01023,INE763A01023,POLARIS,CERTIFIED
NSE-ISIN:INE417T01026,INE417T01026,POLICYBZR,CERTIFIED
NSE-ISIN:INE455K01017,INE455K01017,POLYCAB,CERTIFIED
NSE-ISIN:INE205C01021,INE205C01021,POLYMED,CERTIFIED
NSE-ISIN:INE633B01018,INE633B01018,POLYPLEX,CERTIFIED
NSE-ISIN:INE914G01029,INE914G01029,POLYSPIN,CERTIFIED
NSE-ISIN:INE063E01038,INE063E01038,PONDYOXIDE,CERTIFIED
NSE-ISIN:INE838E01017,INE838E01017,PONNIERODE,CERTIFIED
NSE-ISIN:INE511C01022,INE511C01022,POONAWALLA,CERTIFIED
NSE-ISIN:INE752E01010,INE752E01010,POWERGRID,CERTIFIED
NSE-ISIN:INE921L01032,INE921L01032,POWERICA,CERTIFIED
NSE-ISIN:INE07Y701011,INE07Y701011,POWERINDIA,CERTIFIED
NSE-ISIN:INE211R01019,INE211R01019,POWERMECH,CERTIFIED
NSE-ISIN:INE095I01015,INE095I01015,PPAP,CERTIFIED
NSE-ISIN:INE050001010,INE050001010,PPL,CERTIFIED
NSE-ISIN:INE0DK501011,INE0DK501011,PPLPHARMA,CERTIFIED
NSE-ISIN:INE0I0M01023,INE0I0M01023,PRABHA,CERTIFIED
NSE-ISIN:INE302M01033,INE302M01033,PRABHAT,CERTIFIED
NSE-ISIN:INE495J01015,INE495J01015,PRADIP,CERTIFIED
NSE-ISIN:INE770A01010,INE770A01010,PRADPME,CERTIFIED
NSE-ISIN:INE505C01016,INE505C01016,PRAENG,CERTIFIED
NSE-ISIN:INE074A01025,INE074A01025,PRAJIND,CERTIFIED
NSE-ISIN:INE603A01013,INE603A01013,PRAKASH,CERTIFIED
NSE-ISIN:INE023M01019,INE023M01019,PRAKASHCON,CERTIFIED
NSE-ISIN:INE023M01027,INE023M01027,SETUINFRA,CERTIFIED
NSE-ISIN:INE696K01016,INE696K01016,PRAKASHSTL,CERTIFIED
NSE-ISIN:INE696K01024,INE696K01024,PRAKASHSTL,CERTIFIED
NSE-ISIN:INE308H01022,INE308H01022,PRATIBHA,CERTIFIED
NSE-ISIN:INE722B01019,INE722B01019,PRAVEG,CERTIFIED
NSE-ISIN:INE546Y01022,INE546Y01022,PRAXIS,CERTIFIED
NSE-ISIN:INE484I01029,INE484I01029,PRECAM,CERTIFIED
NSE-ISIN:INE283A01014,INE283A01014,PRECOT,CERTIFIED
NSE-ISIN:INE283A01014,INE283A01014,PRECOT,CERTIFIED
NSE-ISIN:INE372C01011,INE372C01011,PRECWIRE,CERTIFIED
NSE-ISIN:INE372C01029,INE372C01029,PRECWIRE,CERTIFIED
NSE-ISIN:INE372C01037,INE372C01037,PRECWIRE,CERTIFIED
NSE-ISIN:INE342A01018,INE342A01018,PREMIER,CERTIFIED
NSE-ISIN:INE766A01018,INE766A01018,PAEL,CERTIFIED
NSE-ISIN:INE001E01012,INE001E01012,PREMCO,CERTIFIED
NSE-ISIN:INE863B01011,INE863B01011,PREMEXPLN,CERTIFIED
NSE-ISIN:INE863B01029,INE863B01029,PREMEXPLN,CERTIFIED
NSE-ISIN:INE342A01018,INE342A01018,PREMIER,CERTIFIED
NSE-ISIN:INE0BS701011,INE0BS701011,PREMIERENE,CERTIFIED
NSE-ISIN:INE309M01012,INE309M01012,PREMIERPOL,CERTIFIED
NSE-ISIN:INE309M01020,INE309M01020,PREMIERPOL,CERTIFIED
NSE-ISIN:INE605A01026,INE605A01026,PRICOL,CERTIFIED
NSE-ISIN:INE980A01023,INE980A01023,PRESSMN,CERTIFIED
NSE-ISIN:INE811K01011,INE811K01011,PRESTIGE,CERTIFIED
NSE-ISIN:IN9623B01058,IN9623B01058,FELDVR,CERTIFIED
NSE-ISIN:INE605A01026,INE605A01026,PRICOL,CERTIFIED
NSE-ISIN:INE726V01018,INE726V01018,PRICOLLTD,CERTIFIED
NSE-ISIN:INE032B01021,INE032B01021,PRIMESECU,CERTIFIED
NSE-ISIN:INE607A01022,INE607A01022,PRIMO,CERTIFIED
NSE-ISIN:INE689W01016,INE689W01016,PRINCEPIPE,CERTIFIED
NSE-ISIN:INE15EH01014,INE15EH01014,PRIORITY,CERTIFIED
NSE-ISIN:INE010A01011,INE010A01011,PRSMJOHNSN,CERTIFIED
NSE-ISIN:INE286N01028,INE286N01028,PRISMX,CERTIFIED
NSE-ISIN:INE700C01013,INE700C01013,PRITHVI,CERTIFIED
NSE-ISIN:INE621B01021,INE621B01021,PRITHVISOF,CERTIFIED
NSE-ISIN:INE974Z01015,INE974Z01015,PRITI,CERTIFIED
NSE-ISIN:INE583R01029,INE583R01029,PRITIKAUTO,CERTIFIED
NSE-ISIN:INE959A01019,INE959A01019,PRIVISCL,CERTIFIED
NSE-ISIN:INE855B01025,INE855B01025,RAINCOM,CERTIFIED
NSE-ISIN:INE217G01035,INE217G01035,EQUIPPP,CERTIFIED
NSE-ISIN:INE0BX301013,INE0BX301013,PROSTARM,CERTIFIED
NSE-ISIN:INE004A01022,INE004A01022,PROTEAN,CERTIFIED
NSE-ISIN:INE968G01033,INE968G01033,PROVOGE,CERTIFIED
NSE-ISIN:INE968G01025,INE968G01025,PROVOGUE,CERTIFIED
NSE-ISIN:INE195N01013,INE195N01013,PROZONINTU,CERTIFIED
NSE-ISIN:INE195N01013,INE195N01013,PROZONINTU,CERTIFIED
NSE-ISIN:INE195N01013,INE195N01013,PROZONER,CERTIFIED
NSE-ISIN:INE195N01013,INE195N01013,PROZONER,CERTIFIED
NSE-ISIN:INE010A01011,INE010A01011,PRSMJOHNSN,CERTIFIED
NSE-ISIN:INE00F201020,INE00F201020,PRUDENT,CERTIFIED
NSE-ISIN:INE024D01016,INE024D01016,PRUDMOULI,CERTIFIED
NSE-ISIN:INE608A01012,INE608A01012,PSB,CERTIFIED
NSE-ISIN:INE474B01017,INE474B01017,PSL,CERTIFIED
NSE-ISIN:INE474B01017,INE474B01017,PSL,CERTIFIED
NSE-ISIN:INE488V01015,INE488V01015,PSPPROJECT,CERTIFIED
NSE-ISIN:INE877F01012,INE877F01012,PTC,CERTIFIED
NSE-ISIN:INE596F01018,INE596F01018,PTCIL,CERTIFIED
NSE-ISIN:INE034D01031,INE034D01031,PTL,CERTIFIED
NSE-ISIN:INE034D01049,INE034D01049,PTL,CERTIFIED
NSE-ISIN:INE277B01014,INE277B01014,PUNJABCHEM,CERTIFIED
NSE-ISIN:INE701B01021,INE701B01021,PUNJLLOYD,CERTIFIED
NSE-ISIN:INE323I01011,INE323I01011,PURVA,CERTIFIED
NSE-ISIN:INE362A01016,INE362A01016,PVP,CERTIFIED
NSE-ISIN:INE191H01014,INE191H01014,PVRINOX,CERTIFIED
NSE-ISIN:INE191H01014,INE191H01014,PVRINOX,CERTIFIED
NSE-ISIN:INE772T01024,INE772T01024,PVSL,CERTIFIED
NSE-ISIN:INE0LP301011,INE0LP301011,PWL,CERTIFIED
NSE-ISIN:INE0MIS01010,INE0MIS01010,PYRAMID,CERTIFIED
