instrument_id,symbol,action,announcement_date,publication_timestamp,effective_date,known_at,known_at_basis,source,review_status
NSE-ISIN:INE095N01015,NBCC,DROP,2020-06-10,2020-06-11 09:15:00+05:30,2020-06-26,2020-06-11 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs10062020.pdf,ACCEPTED
NSE-ISIN:INE220J01025,FCONSUMER,DROP,2020-06-10,2020-06-11 09:15:00+05:30,2020-06-26,2020-06-11 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs10062020.pdf,ACCEPTED
NSE-ISIN:INE335Y01012,IRCTC,ADD,2020-06-10,2020-06-11 09:15:00+05:30,2020-06-26,2020-06-11 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs10062020.pdf,ACCEPTED
NSE-ISIN:INE358A01014,ABBOTINDIA,ADD,2020-06-10,2020-06-11 09:15:00+05:30,2020-06-26,2020-06-11 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs10062020.pdf,ACCEPTED
NSE-ISIN:INE371A01025,GRAPHITE,DROP,2020-06-10,2020-06-11 09:15:00+05:30,2020-06-26,2020-06-11 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs10062020.pdf,ACCEPTED
NSE-ISIN:INE399L01023,ADANIGAS,ADD,2020-06-10,2020-06-11 09:15:00+05:30,2020-06-26,2020-06-11 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs10062020.pdf,ACCEPTED
NSE-ISIN:INE455K01017,POLYCAB,ADD,2020-06-10,2020-06-11 09:15:00+05:30,2020-06-26,2020-06-11 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs10062020.pdf,ACCEPTED
NSE-ISIN:INE470Y01017,NIACL,DROP,2020-06-10,2020-06-11 09:15:00+05:30,2020-06-26,2020-06-11 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs10062020.pdf,ACCEPTED
NSE-ISIN:INE510A01028,ENGINERSIN,DROP,2020-06-10,2020-06-11 09:15:00+05:30,2020-06-26,2020-06-11 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs10062020.pdf,ACCEPTED
NSE-ISIN:INE545A01016,HEG,DROP,2020-06-10,2020-06-11 09:15:00+05:30,2020-06-26,2020-06-11 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs10062020.pdf,ACCEPTED
NSE-ISIN:INE562A01011,INDIANB,DROP,2020-06-10,2020-06-11 09:15:00+05:30,2020-06-26,2020-06-11 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs10062020.pdf,ACCEPTED
NSE-ISIN:INE591G01017,NIITTECH,ADD,2020-06-10,2020-06-11 09:15:00+05:30,2020-06-26,2020-06-11 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs10062020.pdf,ACCEPTED
NSE-ISIN:INE600L01024,LALPATHLAB,ADD,2020-06-10,2020-06-11 09:15:00+05:30,2020-06-26,2020-06-11 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs10062020.pdf,ACCEPTED
NSE-ISIN:INE665L01035,VARROC,DROP,2020-06-10,2020-06-11 09:15:00+05:30,2020-06-26,2020-06-11 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs10062020.pdf,ACCEPTED
NSE-ISIN:INE769A01020,AARTIIND,ADD,2020-06-10,2020-06-11 09:15:00+05:30,2020-06-26,2020-06-11 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs10062020.pdf,ACCEPTED
NSE-ISIN:INE844O01030,GUJGASLTD,ADD,2020-06-10,2020-06-11 09:15:00+05:30,2020-06-26,2020-06-11 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs10062020.pdf,ACCEPTED
NSE-ISIN:INE849A01020,TRENT,ADD,2020-06-10,2020-06-11 09:15:00+05:30,2020-06-26,2020-06-11 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs10062020.pdf,ACCEPTED
NSE-ISIN:INE018E01016,SBICARD,ADD,2020-07-02,2020-07-03 09:15:00+05:30,2020-07-31,2020-07-03 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs02072020_1.pdf,ACCEPTED
NSE-ISIN:INE205A01025,VEDL,DROP,2020-07-02,2020-07-03 09:15:00+05:30,2020-07-31,2020-07-03 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs02072020_1.pdf,ACCEPTED
NSE-ISIN:INE008A01015,IDBI,DROP,2020-08-20,2020-08-21 09:15:00+05:30,2020-09-25,2020-08-21 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs20082020.pdf,ACCEPTED
NSE-ISIN:INE048G01026,NAVINFLUOR,ADD,2020-08-20,2020-08-21 09:15:00+05:30,2020-09-25,2020-08-21 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs20082020.pdf,ACCEPTED
NSE-ISIN:INE058A01010,SANOFI,ADD,2020-08-20,2020-08-21 09:15:00+05:30,2020-09-25,2020-08-21 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs20082020.pdf,ACCEPTED
NSE-ISIN:INE092A01019,TATACHEM,ADD,2020-08-20,2020-08-21 09:15:00+05:30,2020-09-25,2020-08-21 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs20082020.pdf,ACCEPTED
NSE-ISIN:INE093A01033,HEXAWARE,DROP,2020-08-20,2020-08-21 09:15:00+05:30,2020-09-25,2020-08-21 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs20082020.pdf,ACCEPTED
NSE-ISIN:INE103A01014,MRPL,DROP,2020-08-20,2020-08-21 09:15:00+05:30,2020-09-25,2020-08-21 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs20082020.pdf,ACCEPTED
NSE-ISIN:INE364U01010,ADANIGREEN,ADD,2020-08-20,2020-08-21 09:15:00+05:30,2020-09-25,2020-08-21 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs20082020.pdf,ACCEPTED
NSE-ISIN:INE423A01024,ADANIENT,ADD,2020-08-20,2020-08-21 09:15:00+05:30,2020-09-25,2020-08-21 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs20082020.pdf,ACCEPTED
NSE-ISIN:INE528G01035,YESBANK,ADD,2020-08-20,2020-08-21 09:15:00+05:30,2020-09-25,2020-08-21 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs20082020.pdf,ACCEPTED
NSE-ISIN:INE572E01012,PNBHOUSING,DROP,2020-08-20,2020-08-21 09:15:00+05:30,2020-09-25,2020-08-21 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs20082020.pdf,ACCEPTED
NSE-ISIN:INE615P01015,QUESS,DROP,2020-08-20,2020-08-21 09:15:00+05:30,2020-09-25,2020-08-21 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs20082020.pdf,ACCEPTED
NSE-ISIN:INE700A01033,JUBILANT,DROP,2020-08-20,2020-08-21 09:15:00+05:30,2020-09-25,2020-08-21 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs20082020.pdf,ACCEPTED
NSE-ISIN:INE763G01038,ISEC,ADD,2020-08-20,2020-08-21 09:15:00+05:30,2020-09-25,2020-08-21 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs20082020.pdf,ACCEPTED
NSE-ISIN:INE814H01011,ADANIPOWER,DROP,2020-08-20,2020-08-21 09:15:00+05:30,2020-09-25,2020-08-21 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs20082020.pdf,ACCEPTED
NSE-ISIN:INE848E01016,NHPC,DROP,2020-08-20,2020-08-21 09:15:00+05:30,2020-09-25,2020-08-21 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs20082020.pdf,ACCEPTED
NSE-ISIN:INE901L01018,APLLTD,ADD,2020-08-20,2020-08-21 09:15:00+05:30,2020-09-25,2020-08-21 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs20082020.pdf,ACCEPTED
NSE-ISIN:INE031A01017,HUDCO,DROP,2021-02-23,2021-02-24 09:15:00+05:30,2021-03-31,2021-02-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23022021.pdf,ACCEPTED
NSE-ISIN:INE066F01012,HAL,ADD,2021-02-23,2021-02-24 09:15:00+05:30,2021-03-31,2021-02-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23022021.pdf,ACCEPTED
NSE-ISIN:INE139A01034,NATIONALUM,DROP,2021-02-23,2021-02-24 09:15:00+05:30,2021-03-31,2021-02-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23022021.pdf,ACCEPTED
NSE-ISIN:INE205A01025,VEDL,ADD,2021-02-23,2021-02-24 09:15:00+05:30,2021-03-31,2021-02-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23022021.pdf,ACCEPTED
NSE-ISIN:INE288B01029,DEEPAKNTR,ADD,2021-02-23,2021-02-24 09:15:00+05:30,2021-03-31,2021-02-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23022021.pdf,ACCEPTED
NSE-ISIN:INE343B01030,RAJESHEXPO,DROP,2021-02-23,2021-02-24 09:15:00+05:30,2021-03-31,2021-02-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23022021.pdf,ACCEPTED
NSE-ISIN:INE481Y01014,GICRE,DROP,2021-02-23,2021-02-24 09:15:00+05:30,2021-03-31,2021-02-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23022021.pdf,ACCEPTED
NSE-ISIN:INE532F01054,EDELWEISS,DROP,2021-02-23,2021-02-24 09:15:00+05:30,2021-03-31,2021-02-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23022021.pdf,ACCEPTED
NSE-ISIN:INE670A01012,TATAELXSI,ADD,2021-02-23,2021-02-24 09:15:00+05:30,2021-03-31,2021-02-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23022021.pdf,ACCEPTED
NSE-ISIN:INE752P01024,FRETAIL,DROP,2021-02-23,2021-02-24 09:15:00+05:30,2021-03-31,2021-02-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23022021.pdf,ACCEPTED
NSE-ISIN:INE881D01027,OFSS,DROP,2021-02-23,2021-02-24 09:15:00+05:30,2021-03-31,2021-02-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23022021.pdf,ACCEPTED
NSE-ISIN:INE933S01016,INDIAMART,ADD,2021-02-23,2021-02-24 09:15:00+05:30,2021-03-31,2021-02-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23022021.pdf,ACCEPTED
NSE-ISIN:INE935N01020,DIXON,ADD,2021-02-23,2021-02-24 09:15:00+05:30,2021-03-31,2021-02-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23022021.pdf,ACCEPTED
NSE-ISIN:INE947Q01028,LAURUSLABS,ADD,2021-02-23,2021-02-24 09:15:00+05:30,2021-03-31,2021-02-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23022021.pdf,ACCEPTED
NSE-ISIN:INE068V01023,GLAND,ADD,2021-06-15,2021-06-16 09:15:00+05:30,2021-06-30,2021-06-16 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs15062021.pdf,ACCEPTED
NSE-ISIN:INE775A01035,MOTHERSUMI,DROP,2021-06-15,2021-06-16 09:15:00+05:30,2021-06-30,2021-06-16 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs15062021.pdf,ACCEPTED
NSE-ISIN:INE006I01046,ASTRAL,ADD,2021-08-23,2021-08-24 09:15:00+05:30,2021-09-30,2021-08-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23082021.pdf,ACCEPTED
NSE-ISIN:INE050A01025,BBTC,DROP,2021-08-23,2021-08-24 09:15:00+05:30,2021-09-30,2021-08-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23082021.pdf,ACCEPTED
NSE-ISIN:INE053F01010,IRFC,ADD,2021-08-23,2021-08-24 09:15:00+05:30,2021-09-30,2021-08-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23082021.pdf,ACCEPTED
NSE-ISIN:INE139A01034,NATIONALUM,ADD,2021-08-23,2021-08-24 09:15:00+05:30,2021-09-30,2021-08-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23082021.pdf,ACCEPTED
NSE-ISIN:INE148I01020,IBULHSGFIN,DROP,2021-08-23,2021-08-24 09:15:00+05:30,2021-09-30,2021-08-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23082021.pdf,ACCEPTED
NSE-ISIN:INE151A01013,TATACOMM,ADD,2021-08-23,2021-08-24 09:15:00+05:30,2021-09-30,2021-08-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23082021.pdf,ACCEPTED
NSE-ISIN:INE358A01014,ABBOTINDIA,DROP,2021-08-23,2021-08-24 09:15:00+05:30,2021-09-30,2021-08-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23082021.pdf,ACCEPTED
NSE-ISIN:INE486A01013,CESC,DROP,2021-08-23,2021-08-24 09:15:00+05:30,2021-09-30,2021-08-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23082021.pdf,ACCEPTED
NSE-ISIN:INE531E01026,HINDCOPPER,ADD,2021-08-23,2021-08-24 09:15:00+05:30,2021-09-30,2021-08-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23082021.pdf,ACCEPTED
NSE-ISIN:INE562A01011,INDIANB,ADD,2021-08-23,2021-08-24 09:15:00+05:30,2021-09-30,2021-08-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23082021.pdf,ACCEPTED
NSE-ISIN:INE850D01014,GODREJAGRO,DROP,2021-08-23,2021-08-24 09:15:00+05:30,2021-09-30,2021-08-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23082021.pdf,ACCEPTED
NSE-ISIN:INE951I01027,VGUARD,DROP,2021-08-23,2021-08-24 09:15:00+05:30,2021-09-30,2021-08-24 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs23082021.pdf,ACCEPTED
NSE-ISIN:INE073K01018,SONACOMS,ADD,2021-10-22,2021-10-25 09:15:00+05:30,2021-10-29,2021-10-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22102021.pdf,ACCEPTED
NSE-ISIN:INE776C01039,GMRINFRA,DROP,2021-10-22,2021-10-25 09:15:00+05:30,2021-10-29,2021-10-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22102021.pdf,ACCEPTED
NSE-ISIN:INE002S01010,MGL,DROP,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE008A01015,IDBI,ADD,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE022Q01020,IEX,ADD,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE027H01010,MAXHEALTH,ADD,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE031B01049,AJANTPHARM,DROP,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE053F01010,IRFC,DROP,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE058A01010,SANOFI,DROP,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE064C01022,TRIDENT,ADD,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE112L01020,METROPOLIS,ADD,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE117A01022,ABB,ADD,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE172A01027,CASTROLIND,DROP,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE182A01018,PFIZER,DROP,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE227W01023,CLEAN,ADD,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE233A01035,GODREJIND,DROP,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE262H01013,PERSISTENT,ADD,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE274G01010,DHANI,DROP,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE358A01014,ABBOTINDIA,ADD,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE388Y01029,NYKAA,ADD,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE417T01026,POLICYBZR,ADD,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE491A01021,CUB,DROP,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE531E01026,HINDCOPPER,DROP,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE758T01015,ZOMATO,ADD,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE881D01027,OFSS,ADD,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE885A01032,AMARAJABAT,DROP,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE913H01037,ENDURANCE,DROP,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE976G01028,RBLBANK,DROP,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE982J01020,PAYTM,ADD,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE987B01018,NATCOPHARM,DROP,2022-02-24,2022-02-25 09:15:00+05:30,2022-03-31,2022-02-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,ACCEPTED
NSE-ISIN:INE671A01010,HONAUT,ADD,2022-04-05,2022-04-06 09:15:00+05:30,2022-05-04,2022-04-06 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs05042022.pdf,ACCEPTED
NSE-ISIN:INE769A01020,AARTIIND,DROP,2022-04-05,2022-04-06 09:15:00+05:30,2022-05-04,2022-04-06 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs05042022.pdf,ACCEPTED
NSE-ISIN:INE0J1Y01017,LICI,ADD,2022-07-11,2022-07-12 09:15:00+05:30,2022-08-08,2022-07-12 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs11072022.pdf,ACCEPTED
NSE-ISIN:INE140A01024,PEL,DROP,2022-07-11,2022-07-12 09:15:00+05:30,2022-08-08,2022-07-12 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs11072022.pdf,ACCEPTED
