symbol,company_name,first_observed,last_observed,observation_count,instrument_id,isin,resolution_status,resolution_method,confidence,root_cause,source_url,source_sha256,source_tier,review_status,notes
ABBALPO,Alstom Projects India Limited,2000-04-19,,0,NSE-ISIN:INE878A01011,INE878A01011,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://nsearchives.nseindia.com/content/equities/symbolchange.csv,647cb988b3957e948b2847d740490ab340db5ecbc4b6195d0ed6ffe8180f0280,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ABBOTINDIA,,2020-06-30,2022-03-31,16,NSE-ISIN:INE358A01014,INE358A01014,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/historical/EQUITIES/2020/JUN/cm26JUN2020bhav.csv.zip,c4c1f555bc63ccffc102e3d265ac77edcea2d15e87feae995429e9d2613f19eb,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ABCAPITAL,,2018-04-30,2022-03-31,48,NSE-ISIN:INE674K01013,INE674K01013,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/historical/EQUITIES/2021/MAR/cm31MAR2021bhav.csv.zip,797314c384df3fc90d1d34afaba423e3876e292df0e7a5a4d3f1a0968c7622e8,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ABCIL,Aditya Birla Chemicals (India) Limited,2005-12-05,,0,NSE-ISIN:INE605B01016,INE605B01016,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,http://nseindia.com/content/equities/EQUITY_L.csv,c1b9cb0b8404070bee7a01a4824972d5913bb348cf082aff8344de1513a32067,A2,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ABCOTS,A B Cotspin India Limited,2025-09-24,,0,NSE-ISIN:INE08PH01015,INE08PH01015,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/equities/EQUITY_L.csv,9002e14e0ed653c70f49710e4c77e83dc8b62d450ab2052a58783d8ce575d105,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ABDL,Allied Blenders and Distillers Limited,2024-07-02,,0,NSE-ISIN:INE552Z01027,INE552Z01027,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/equities/EQUITY_L.csv,9002e14e0ed653c70f49710e4c77e83dc8b62d450ab2052a58783d8ce575d105,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ABFRL,,2016-09-30,2022-03-31,67,NSE-ISIN:INE647O01011,INE647O01011,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/historical/EQUITIES/2016/SEP/cm30SEP2016bhav.csv.zip,85d073115ed588f5a00e0e511f852c9259eef2d305cdc55196b566637fce6b57,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ABGSHIP,ABG Shipyard Limited,2007-04-11,,0,NSE-ISIN:INE067H01016,INE067H01016,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://web.archive.org/web/20170704082238id_/https://www.nseindia.com/content/equities/EQUITY_L.csv,40b03e51c40616bb14207e0066a8d9f6dcfbd0734a37adf670629a60340a4fb8,A2,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ABHISHEK,Abhishek Corporation Limited,2007-03-19,,0,NSE-ISIN:INE004I01017,INE004I01017,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,http://nseindia.com/content/equities/EQUITY_L.csv,c1b9cb0b8404070bee7a01a4824972d5913bb348cf082aff8344de1513a32067,A2,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ABINFRA,A B Infrabuild Limited,2024-11-08,,0,NSE-ISIN:INE00YB01025,INE00YB01025,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/equities/EQUITY_L.csv,9002e14e0ed653c70f49710e4c77e83dc8b62d450ab2052a58783d8ce575d105,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ABIRLANUVO,Aditya Birla Nuvo Ltd.,2013-04-18,2017-04-28,38,NSE-ISIN:INE069A01017,INE069A01017,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/historical/EQUITIES/2016/SEP/cm30SEP2016bhav.csv.zip,85d073115ed588f5a00e0e511f852c9259eef2d305cdc55196b566637fce6b57,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ABLBL,Aditya Birla Lifestyle Brands Limited,2025-06-23,,0,NSE-ISIN:INE14LE01019,INE14LE01019,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/equities/EQUITY_L.csv,9002e14e0ed653c70f49710e4c77e83dc8b62d450ab2052a58783d8ce575d105,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ABMINTLLTD,ABM International Limited,2021-09-09,,0,NSE-ISIN:INE251C01025,INE251C01025,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/equities/EQUITY_L.csv,9002e14e0ed653c70f49710e4c77e83dc8b62d450ab2052a58783d8ce575d105,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ABMINTLTD,ABM International Limited,2016-06-14,,0,NSE-ISIN:INE251C01017,INE251C01017,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://web.archive.org/web/20210516062344id_/https://archives.nseindia.com/content/equities/EQUITY_L.csv,d3fcd3263c62cb497dfc9327b73d121ef22cc550395d88ada1d5b5760ac42620,A2,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ABMKNO,ABM Knowledgeware Limited,2026-04-20,,0,NSE-ISIN:INE850B01026,INE850B01026,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/equities/EQUITY_L.csv,9002e14e0ed653c70f49710e4c77e83dc8b62d450ab2052a58783d8ce575d105,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ABREL,Aditya Birla Real Estate Limited,2003-06-27,,0,NSE-ISIN:INE055A01016,INE055A01016,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/equities/EQUITY_L.csv,9002e14e0ed653c70f49710e4c77e83dc8b62d450ab2052a58783d8ce575d105,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ABSIND,INEOS ABS (India) Limited,1995-03-29,,0,NSE-ISIN:INE189B01011,INE189B01011,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://nsearchives.nseindia.com/content/equities/symbolchange.csv,647cb988b3957e948b2847d740490ab340db5ecbc4b6195d0ed6ffe8180f0280,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ABSLAMC,Aditya Birla Sun Life AMC Limited,2021-10-11,,0,NSE-ISIN:INE404A01024,INE404A01024,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/equities/EQUITY_L.csv,9002e14e0ed653c70f49710e4c77e83dc8b62d450ab2052a58783d8ce575d105,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ACC,ACC Ltd.,2013-04-18,2022-03-31,108,NSE-ISIN:INE012A01025,INE012A01025,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/historical/EQUITIES/2016/SEP/cm30SEP2016bhav.csv.zip,85d073115ed588f5a00e0e511f852c9259eef2d305cdc55196b566637fce6b57,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ACCELYA,Accelya Solutions India Limited,1999-12-01,,0,NSE-ISIN:INE793A01012,INE793A01012,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://web.archive.org/web/20210516062344id_/https://archives.nseindia.com/content/equities/EQUITY_L.csv,d3fcd3263c62cb497dfc9327b73d121ef22cc550395d88ada1d5b5760ac42620,A2,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ACCURACY,Accuracy Shipping Limited,2020-12-11,,0,NSE-ISIN:INE648Z01015,INE648Z01015,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://web.archive.org/web/20210516062344id_/https://archives.nseindia.com/content/equities/EQUITY_L.csv,d3fcd3263c62cb497dfc9327b73d121ef22cc550395d88ada1d5b5760ac42620,A2,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ACCURACY,Accuracy Shipping Limited,2020-12-11,,0,NSE-ISIN:INE648Z01023,INE648Z01023,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/equities/EQUITY_L.csv,9002e14e0ed653c70f49710e4c77e83dc8b62d450ab2052a58783d8ce575d105,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ACE,Action Construction Equipment Limited,2006-09-26,,0,NSE-ISIN:INE731H01025,INE731H01025,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://web.archive.org/web/20210516062344id_/https://archives.nseindia.com/content/equities/EQUITY_L.csv,d3fcd3263c62cb497dfc9327b73d121ef22cc550395d88ada1d5b5760ac42620,A2,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ACEINTEG,Ace Integrated Solutions Limited,2022-11-04,,0,NSE-ISIN:INE543V01017,INE543V01017,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/equities/EQUITY_L.csv,9002e14e0ed653c70f49710e4c77e83dc8b62d450ab2052a58783d8ce575d105,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ACGL,Automobile Corporation of Goa Limited,2026-08-17,,0,NSE-ISIN:INE451C01013,INE451C01013,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/equities/EQUITY_L.csv,9002e14e0ed653c70f49710e4c77e83dc8b62d450ab2052a58783d8ce575d105,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ACI,Archean Chemical Industries Limited,2022-11-21,,0,NSE-ISIN:INE128X01021,INE128X01021,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/equities/EQUITY_L.csv,9002e14e0ed653c70f49710e4c77e83dc8b62d450ab2052a58783d8ce575d105,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ACKRUTI,Hubtown Limited,2007-02-07,,0,NSE-ISIN:INE703H01016,INE703H01016,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://nsearchives.nseindia.com/content/equities/symbolchange.csv,647cb988b3957e948b2847d740490ab340db5ecbc4b6195d0ed6ffe8180f0280,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ACL,Andhra Cements Limited,2023-05-10,,0,NSE-ISIN:INE666E01020,INE666E01020,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/equities/EQUITY_L.csv,9002e14e0ed653c70f49710e4c77e83dc8b62d450ab2052a58783d8ce575d105,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ACMESOLAR,Acme Solar Holdings Limited,2024-11-13,,0,NSE-ISIN:INE622W01025,INE622W01025,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/equities/EQUITY_L.csv,9002e14e0ed653c70f49710e4c77e83dc8b62d450ab2052a58783d8ce575d105,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ACROPETAL,Acropetal Technologies Limited,2011-03-10,,0,NSE-ISIN:INE055L01013,INE055L01013,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,http://nseindia.com/content/equities/EQUITY_L.csv,c1b9cb0b8404070bee7a01a4824972d5913bb348cf082aff8344de1513a32067,A2,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ACRYSIL,CARYSIL LIMITED,2021-01-14,,0,NSE-ISIN:INE482D01024,INE482D01024,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://nsearchives.nseindia.com/content/equities/symbolchange.csv,647cb988b3957e948b2847d740490ab340db5ecbc4b6195d0ed6ffe8180f0280,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ACSTECH,ACS Technologies Limited,2026-04-20,,0,NSE-ISIN:INE366C01021,INE366C01021,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/equities/EQUITY_L.csv,9002e14e0ed653c70f49710e4c77e83dc8b62d450ab2052a58783d8ce575d105,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ACUTAAS,Acutaas Chemicals Limited,2021-09-14,,0,NSE-ISIN:INE00FF01025,INE00FF01025,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/equities/EQUITY_L.csv,9002e14e0ed653c70f49710e4c77e83dc8b62d450ab2052a58783d8ce575d105,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ADANIENSOL,Adani Energy Solutions Limited,2015-07-31,,0,NSE-ISIN:INE931S01010,INE931S01010,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/equities/EQUITY_L.csv,9002e14e0ed653c70f49710e4c77e83dc8b62d450ab2052a58783d8ce575d105,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ADANIENT,Adani Enterprises Ltd.,2013-04-18,2022-03-31,68,NSE-ISIN:INE423A01024,INE423A01024,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/historical/EQUITIES/2016/SEP/cm30SEP2016bhav.csv.zip,85d073115ed588f5a00e0e511f852c9259eef2d305cdc55196b566637fce6b57,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ADANIEXPO,Adani Enterprises Limited,1997-06-04,,0,NSE-ISIN:INE423A01024,INE423A01024,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://nsearchives.nseindia.com/content/equities/symbolchange.csv,647cb988b3957e948b2847d740490ab340db5ecbc4b6195d0ed6ffe8180f0280,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ADANIGAS,Adani Total Gas Limited,2020-06-30,2020-12-31,7,NSE-ISIN:INE399L01023,INE399L01023,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://nsearchives.nseindia.com/content/equities/symbolchange.csv,647cb988b3957e948b2847d740490ab340db5ecbc4b6195d0ed6ffe8180f0280,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ADANIGREEN,,2020-09-30,2022-03-31,19,NSE-ISIN:INE364U01010,INE364U01010,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/historical/EQUITIES/2020/MAR/cm27MAR2020bhav.csv.zip,f68e1c9c7b4d935282508238eca0c9b171691994640acdec2505513998d86385,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,2013-04-18,2022-03-31,108,NSE-ISIN:INE742F01042,INE742F01042,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/historical/EQUITIES/2016/SEP/cm30SEP2016bhav.csv.zip,85d073115ed588f5a00e0e511f852c9259eef2d305cdc55196b566637fce6b57,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ADANIPOWER,Adani Power Ltd.,2013-04-18,2020-08-31,77,NSE-ISIN:INE814H01011,INE814H01011,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://nsearchives.nseindia.com/content/historical/EQUITIES/2015/SEP/cm28SEP2015bhav.csv.zip,3991b0c15f3d11e9eef4cad0dd70c906f9ccbda84cf8078270e40b9338862443,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ADANIPOWER,Adani Power Limited,2013-04-18,2020-08-31,77,NSE-ISIN:INE814H01029,INE814H01029,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/equities/EQUITY_L.csv,9002e14e0ed653c70f49710e4c77e83dc8b62d450ab2052a58783d8ce575d105,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ADANITRANS,Adani Energy Solutions Limited,2020-03-31,2022-03-31,25,NSE-ISIN:INE931S01010,INE931S01010,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://nsearchives.nseindia.com/content/equities/symbolchange.csv,647cb988b3957e948b2847d740490ab340db5ecbc4b6195d0ed6ffe8180f0280,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ADDIND,Addi Industries Limited,2026-08-17,,0,NSE-ISIN:INE757C01021,INE757C01021,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/equities/EQUITY_L.csv,9002e14e0ed653c70f49710e4c77e83dc8b62d450ab2052a58783d8ce575d105,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ADFFOODS,ADF Foods Limited,2010-09-15,,0,NSE-ISIN:INE982B01019,INE982B01019,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://web.archive.org/web/20210516062344id_/https://archives.nseindia.com/content/equities/EQUITY_L.csv,d3fcd3263c62cb497dfc9327b73d121ef22cc550395d88ada1d5b5760ac42620,A2,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ADFFOODS,ADF Foods Limited,2010-09-15,,0,NSE-ISIN:INE982B01027,INE982B01027,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/equities/EQUITY_L.csv,9002e14e0ed653c70f49710e4c77e83dc8b62d450ab2052a58783d8ce575d105,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ADHUNIK,Adhunik Metaliks Limited,2006-04-05,,0,NSE-ISIN:INE400H01019,INE400H01019,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://web.archive.org/web/20170704082238id_/https://www.nseindia.com/content/equities/EQUITY_L.csv,40b03e51c40616bb14207e0066a8d9f6dcfbd0734a37adf670629a60340a4fb8,A2,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ADHUNIKIND,INCREDIBLE INDUSTRIES LIMITED,2016-07-01,,0,NSE-ISIN:INE452L01012,INE452L01012,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://nsearchives.nseindia.com/content/equities/symbolchange.csv,647cb988b3957e948b2847d740490ab340db5ecbc4b6195d0ed6ffe8180f0280,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ADI,Fairchem Speciality Limited,2015-05-08,,0,NSE-ISIN:INE959A01019,INE959A01019,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://nsearchives.nseindia.com/content/equities/symbolchange.csv,647cb988b3957e948b2847d740490ab340db5ecbc4b6195d0ed6ffe8180f0280,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ADL,Archidply Decor Limited,2020-10-01,,0,NSE-ISIN:INE0CHO01012,INE0CHO01012,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://web.archive.org/web/20210516062344id_/https://archives.nseindia.com/content/equities/EQUITY_L.csv,d3fcd3263c62cb497dfc9327b73d121ef22cc550395d88ada1d5b5760ac42620,A2,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ADLABS,Imagicaaworld Entertainment Limited,2015-04-06,,0,NSE-ISIN:INE172N01012,INE172N01012,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://nsearchives.nseindia.com/content/equities/symbolchange.csv,647cb988b3957e948b2847d740490ab340db5ecbc4b6195d0ed6ffe8180f0280,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ADLABSFILM,Reliance MediaWorks Limited,2001-01-10,,0,NSE-ISIN:INE540B01015,INE540B01015,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://nsearchives.nseindia.com/content/equities/symbolchange.csv,647cb988b3957e948b2847d740490ab340db5ecbc4b6195d0ed6ffe8180f0280,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ADOR,Ador Welding Limited,1995-05-10,,0,NSE-ISIN:INE045A01017,INE045A01017,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://archives.nseindia.com/content/equities/EQUITY_L.csv,9002e14e0ed653c70f49710e4c77e83dc8b62d450ab2052a58783d8ce575d105,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ADORWELD,Ador Welding Limited,1995-05-10,,0,NSE-ISIN:INE045A01017,INE045A01017,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://nsearchives.nseindia.com/content/equities/symbolchange.csv,647cb988b3957e948b2847d740490ab340db5ecbc4b6195d0ed6ffe8180f0280,A1,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
ADROITINFO,Adroit Infotech Limited,1997-08-13,,0,NSE-ISIN:INE737B01033,INE737B01033,ACCEPTED_CURRENT_MASTER,EXACT_CURRENT_SYMBOL,CERTIFIED,Current official NSE security master exact match,https://web.archive.org/web/20210516062344id_/https://archives.nseindia.com/content/equities/EQUITY_L.csv,d3fcd3263c62cb497dfc9327b73d121ef22cc550395d88ada1d5b5760ac42620,A2,ACCEPTED,Current listing evidence is not by itself historical anchor evidence.
