checkpoint_date,row_number,symbol,raw_text,source_member,source_page,suspect_row,suspect_reason
2017-02-28,27,BEL,BEL Bharat Electronics Ltd. ELECTRONICS - INDUSTRIAL 1515.60 0.208802 1,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,28,BERGEPAINT,BERGEPAINT Berger Paints India Ltd. PAINTS 231.80 0.135627,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,29,BHARATFIN,BHARATFIN Bharat Financial Inclusion Ltd. FINANCE 843.85 0.2410710,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,30,BHARATFORG,BHARATFORG Bharat Forge Ltd. CASTINGS/FORGINGS 1053.45 0.3013243,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,31,BHARTIARTL,BHARTIARTL Bharti Airtel Ltd. TELECOMMUNICATION - SERVICES 365.15 1.0848168,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,32,BHEL,BHEL Bharat Heavy Electricals Ltd. ELECTRICAL EQUIPMENT 162.45 0.3314712,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,33,BIOCON,BIOCON Biocon Ltd. PHARMACEUTICALS 1122.45 0.187857,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,34,BOSCHLTD,BOSCHLTD Bosch Ltd. AUTO ANCILLARIES 21583.25 0.4419762,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,35,BPCL,BPCL Bharat Petroleum Corporation Ltd. REFINERIES 670.05 0.7834884,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,36,BRITANNIA,BRITANNIA Britannia Industries Ltd. FOOD AND FOOD PROCESSING 3229.40 0.4318989,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,37,CADILAHC,CADILAHC Cadila Healthcare Ltd. PHARMACEUTICALS 440.25 0.2511268,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,38,CANBK,CANBK Canara Bank BANKS 295.55 0.136002,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,39,CASTROLIND,CASTROLIND Castrol India Ltd. PETROCHEMICALS 407.00 0.229863,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,40,CENTRALBK,CENTRALBK Central Bank of India BANKS 85.70 0.062608,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,41,CENTURYTEX,CENTURYTEX Century Textile & Industries Ltd. CEMENT AND CEMENT PRODUCTS 953.65 0.125219,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,42,CESC,CESC CESC Ltd. POWER 840.40 0.125570,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,43,CHOLAFIN,CHOLAFIN Cholamandalam Investment and Finance Company Ltd. FINANCE 973.70 0.156543,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,44,CIPLA,CIPLA Cipla Ltd. PHARMACEUTICALS 583.70 0.6629583,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,45,COALINDIA,COALINDIA Coal India Ltd. MINING 321.90 0.9441961,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,46,COLPAL,COLPAL Colgate Palmolive (India) Ltd. PERSONAL CARE 900.25 0.2711998,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,47,CONCOR,CONCOR Container Corporation of India Ltd. TRAVEL AND TRANSPORT 1215.90 0.2410668,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,48,COROMANDEL,COROMANDEL Coromandel International Ltd. FERTILISERS 330.60 0.083471,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,49,CRISIL,CRISIL CRISIL Ltd. FINANCE 2013.40 0.114740,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,50,CROMPTON,CROMPTON Crompton Greaves Consumer Electricals Ltd. CONSUMER DURABLES 189.90 0.187855,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,51,CUMMINSIND,CUMMINSIND Cummins India Ltd. DIESEL ENGINES 887.90 0.2712060,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,52,DABUR,DABUR Dabur India Ltd. PERSONAL CARE 276.90 0.3515608,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,53,DHFL,DHFL Dewan Housing Finance Corporation Ltd. FINANCE - HOUSING 333.15 0.125320,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,54,DISHTV,DISHTV Dish TV India Ltd. MEDIA & ENTERTAINMENT 96.50 0.083703 2,nifty200_Feb2017.pdf,2,FALSE,
2017-02-28,55,DIVISLAB,DIVISLAB Divi's Laboratories Ltd. PHARMACEUTICALS 758.85 0.229670,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,56,DLF,DLF DLF Ltd. CONSTRUCTION 150.45 0.156710,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,57,DRREDDY,DRREDDY Dr. Reddy's Laboratories Ltd. PHARMACEUTICALS 2849.95 0.7734480,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,58,EICHERMOT,EICHERMOT Eicher Motors Ltd. AUTOMOBILES - 4 WHEELERS 24130.10 0.7232173,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,59,EMAMILTD,EMAMILTD Emami Ltd. PERSONAL CARE 1040.40 0.146376,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,60,ENGINERSIN,ENGINERSIN Engineers India Ltd. ENGINEERING 150.55 0.104261,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,61,EXIDEIND,EXIDEIND Exide Industries Ltd. AUTO ANCILLARIES 211.85 0.229724,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,62,FEDERALBNK,FEDERALBNK Federal Bank Ltd. BANKS 87.35 0.3415054,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,63,FORTIS,FORTIS Fortis Healthcare Ltd. MISCELLANEOUS 192.80 0.062860,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,64,GAIL,GAIL GAIL (India) Ltd. GAS 516.90 0.5624916,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,65,GLAXO,GLAXO Glaxosmithkline Pharmaceuticals Ltd. PHARMACEUTICALS 2683.25 0.135682,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,66,GLENMARK,GLENMARK Glenmark Pharmaceuticals Ltd. PHARMACEUTICALS 925.50 0.3214102,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,67,GMRINFRA,GMRINFRA GMR Infrastructure Ltd. CONSTRUCTION 15.90 0.083647,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,68,GODREJCP,GODREJCP Godrej Consumer Products Ltd. PERSONAL CARE 1648.90 0.4720780,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,69,GODREJIND,GODREJIND Godrej Industries Ltd. FOOD AND FOOD PROCESSING 502.00 0.094219,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,70,GPPL,GPPL Gujarat Pipavav Port Ltd. SHIPPING 152.90 0.094213,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,71,GRASIM,GRASIM Grasim Industries Ltd. CEMENT AND CEMENT PRODUCTS 990.20 0.7131894,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,72,GRUH,GRUH Gruh Finance Ltd. FINANCE - HOUSING 373.40 0.125573,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,73,GSKCONS,GSKCONS GlaxoSmithkline Consumer Healthcare Ltd. FOOD AND FOOD PROCESSING 5097.55 0.136003,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,74,GSPL,GSPL Gujarat State Petronet Ltd. GAS 154.45 0.104439,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,75,GUJFLUORO,GUJFLUORO Gujarat Fluorochemicals Ltd. CHEMICALS - ORGANIC 525.65 0.041848,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,76,HAVELLS,HAVELLS Havells India Ltd. ELECTRICAL EQUIPMENT 406.10 0.229643,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,77,HCLTECH,HCLTECH HCL Technologies Ltd. COMPUTERS - SOFTWARE 840.10 1.0647422,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,78,HDFC,HDFC Housing Development Finance Corporation Ltd. FINANCE - HOUSING 1370.05 4.87217282,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,79,HDFCBANK,HDFCBANK HDFC Bank Ltd. BANKS 1390.10 6.30280945,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,80,HEROMOTOCO,HEROMOTOCO Hero MotoCorp Ltd. AUTOMOBILES - 2 AND 3 WHEELERS 3138.10 0.9040107,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,81,HEXAWARE,HEXAWARE Hexaware Technologies Ltd. COMPUTERS - SOFTWARE 224.20 0.041964 3,nifty200_Feb2017.pdf,3,FALSE,
2017-02-28,82,HINDALCO,HINDALCO Hindalco Industries Ltd. ALUMINIUM 184.35 0.5323618,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,83,HINDPETRO,HINDPETRO Hindustan Petroleum Corporation Ltd. REFINERIES 537.75 0.6026768,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,84,HINDUNILVR,HINDUNILVR Hindustan Unilever Ltd. DIVERSIFIED 865.90 1.3961843,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,85,HINDZINC,HINDZINC Hindustan Zinc Ltd. METALS 308.35 0.187817,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,86,IBULHSGFIN,IBULHSGFIN Indiabulls Housing Finance Ltd. FINANCE - HOUSING 871.30 0.6328063,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,87,ICICIBANK,ICICIBANK ICICI Bank Ltd. BANKS 276.35 3.61160892,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,88,IDBI,IDBI IDBI Bank Ltd. BANKS 79.55 0.072948,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,89,IDEA,IDEA Idea Cellular Ltd. TELECOMMUNICATION - SERVICES 115.85 0.3214187,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,90,IDFC,IDFC IDFC Ltd. FINANCIAL INSTITUTION 53.25 0.167139,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,91,IDFCBANK,IDFCBANK IDFC Bank Ltd. BANKS 62.50 0.198279,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,92,IGL,IGL Indraprastha Gas Ltd. GAS 1043.15 0.167302,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,93,INDHOTEL,INDHOTEL Indian Hotels Co. Ltd. HOTELS 125.45 0.177570,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,94,INDIANB,INDIANB Indian Bank BANKS 288.50 0.062494,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,95,INDIGO,INDIGO InterGlobe Aviation Ltd. TRAVEL AND TRANSPORT 856.90 0.094027,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,96,INDUSINDBK,INDUSINDBK IndusInd Bank Ltd. BANKS 1312.60 1.4865941,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,97,INFRATEL,INFRATEL Bharti Infratel Ltd. TELECOMMUNICATION - EQUIPMENT 284.25 0.3314721,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,98,INFY,INFY Infosys Ltd. COMPUTERS - SOFTWARE 1012.40 4.53202312,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,99,INOXWIND,INOXWIND Inox Wind Ltd. ELECTRICAL EQUIPMENT 172.05 0.01535,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,100,IOB,IOB Indian Overseas Bank BANKS 26.80 0.031118,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,101,IOC,IOC Indian Oil Corporation Ltd. REFINERIES 385.05 0.8839265,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,102,IPCALAB,IPCALAB Ipca Laboratories Ltd. PHARMACEUTICALS 553.70 0.083773,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,103,IRB,IRB IRB Infrastructure Developers Ltd. CONSTRUCTION 231.75 0.083502,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,104,ITC,ITC I T C Ltd. CIGARETTES 262.20 4.99222563,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,105,JETAIRWAYS,JETAIRWAYS Jet Airways (India) Ltd. TRAVEL AND TRANSPORT 446.40 0.031268,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,106,JINDALSTEL,JINDALSTEL Jindal Steel & Power Ltd. STEEL AND STEEL PRODUCTS 125.45 0.104361,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,107,JSWENERGY,JSWENERGY JSW Energy Ltd. POWER 65.20 0.062673,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,108,JSWSTEEL,JSWSTEEL JSW Steel Ltd. STEEL AND STEEL PRODUCTS 186.95 0.4419432 4,nifty200_Feb2017.pdf,4,FALSE,
2017-02-28,109,JUBILANT,JUBILANT Jubilant Life Sciences Ltd. PHARMACEUTICALS 719.80 0.115045,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,110,JUBLFOOD,JUBLFOOD Jubilant Foodworks Ltd. FOOD AND FOOD PROCESSING 1010.75 0.083666,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,111,JUSTDIAL,JUSTDIAL Justdial Ltd. COMPUTERS - SOFTWARE 546.70 0.041825,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,112,KARURVYSYA,KARURVYSYA Karur Vysya Bank Ltd. BANKS 100.20 0.135982,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,113,KOTAKBANK,KOTAKBANK Kotak Mahindra Bank Ltd. BANKS 802.10 2.1595909,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,114,L&TFH,L&TFH L&T Finance Holdings Ltd. FINANCE 116.45 0.156747,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,115,LICHSGFIN,LICHSGFIN LIC Housing Finance Ltd. FINANCE - HOUSING 560.80 0.3816981,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,116,LT,LT Larsen & Toubro Ltd. ENGINEERING 1469.20 2.70120599,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,117,LUPIN,LUPIN Lupin Ltd. PHARMACEUTICALS 1474.10 0.7935274,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,118,M&M,M&M Mahindra & Mahindra Ltd. AUTOMOBILES - 4 WHEELERS 1312.15 1.3761122,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,119,M&MFIN,M&MFIN Mahindra & Mahindra Financial Services Ltd. FINANCE 291.65 0.187962,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,120,MARICO,MARICO Marico Ltd. PERSONAL CARE 281.20 0.3314514,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,121,MARUTI,MARUTI Maruti Suzuki India Ltd. AUTOMOBILES - 4 WHEELERS 5922.50 1.7678719,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,122,MCDOWELL-N,MCDOWELL-N United Spirits Ltd. BREW/DISTILLERIES 2345.10 0.2711962,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,123,MINDTREE,MINDTREE MindTree Ltd. COMPUTERS - SOFTWARE 474.30 0.125259,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,124,MOTHERSUMI,MOTHERSUMI Motherson Sumi Systems Ltd. AUTO ANCILLARIES 350.20 0.4118186,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,125,MPHASIS,MPHASIS MphasiS Ltd. COMPUTERS - SOFTWARE 595.10 0.115008,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,126,MRF,MRF MRF Ltd. TYRES 51835.05 0.2912751,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,127,MUTHOOTFIN,MUTHOOTFIN Muthoot Finance Ltd. FINANCE 356.30 0.083558,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,128,NATCOPHARM,NATCOPHARM NATCO Pharma Ltd. PHARMACEUTICALS 804.10 0.146307,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,129,NATIONALUM,NATIONALUM National Aluminium Co. Ltd. ALUMINIUM 68.95 0.073199,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,130,NAUKRI,NAUKRI Info Edge (India) Ltd. COMPUTERS - SOFTWARE 856.85 0.135915,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,131,NBCC,NBCC NBCC (India) Ltd. CONSTRUCTION 168.85 0.093799,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,132,NHPC,NHPC NHPC Ltd. POWER 30.50 0.167091,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,133,NMDC,NMDC NMDC Ltd. MINING 150.25 0.2711884,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,134,NTPC,NTPC NTPC Ltd. POWER 162.95 0.9040308,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,135,OBEROIRLTY,OBEROIRLTY Oberoi Realty Ltd. CONSTRUCTION 323.45 0.072965 5,nifty200_Feb2017.pdf,5,FALSE,
2017-02-28,136,OFSS,OFSS Oracle Financial Services Software Ltd. COMPUTERS - SOFTWARE 3739.85 0.198271,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,137,OIL,OIL Oil India Ltd. OIL EXPLORATION/PRODUCTION 327.10 0.146292,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,138,ONGC,ONGC Oil & Natural Gas Corporation Ltd. OIL EXPLORATION/PRODUCTION 193.55 1.2254645,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,139,PAGEIND,PAGEIND Page Industries Ltd. TEXTILE PRODUCTS 14310.45 0.188140,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,140,PCJEWELLER,PCJEWELLER PC Jeweller Ltd. GEMS JEWELLERY AND WATCHES 374.90 0.041746,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,141,PEL,PEL Piramal Enterprises Ltd. PHARMACEUTICALS 1844.80 0.3414962,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,142,PERSISTENT,PERSISTENT Persistent Systems Ltd. COMPUTERS - SOFTWARE 636.35 0.073054,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,143,PETRONET,PETRONET Petronet LNG Ltd. GAS 406.60 0.2712198,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,144,PFC,PFC Power Finance Corporation Ltd. FINANCIAL INSTITUTION 136.00 0.2711849,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,145,PFIZER,PFIZER Pfizer Ltd. PHARMACEUTICALS 1759.15 0.062736,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,146,PGHH,PGHH Procter & Gamble Hygiene & Health Care Ltd. PERSONAL CARE 7092.20 0.156676,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,147,PIDILITIND,PIDILITIND Pidilite Industries Ltd. CHEMICALS - SPECIALITY 682.15 0.2410492,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,148,PIIND,PIIND PI Industries Ltd. PESTICIDES AND AGROCHEMICALS 849.40 0.135610,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,149,PNB,PNB Punjab National Bank BANKS 141.40 0.2410531,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,150,POWERGRID,POWERGRID Power Grid Corporation of India Ltd. POWER 192.15 0.9542220,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,151,PRESTIGE,PRESTIGE Prestige Estates Projects Ltd. CONSTRUCTION 170.30 0.041916,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,152,RAJESHEXPO,RAJESHEXPO Rajesh Exports Ltd. GEMS JEWELLERY AND WATCHES 529.20 0.167188,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,153,RAMCOCEM,RAMCOCEM The Ramco Cements Ltd. CEMENT AND CEMENT PRODUCTS 665.65 0.198558,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,154,RBLBANK,RBLBANK RBL Bank Ltd. BANKS 476.70 0.135881,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,155,RCOM,RCOM Reliance Communications Ltd. TELECOMMUNICATION - SERVICES 38.90 0.093970,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,156,RECLTD,RECLTD Rural Electrification Corporation Ltd. FINANCIAL INSTITUTION 152.65 0.2812360,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,157,RELCAPITAL,RELCAPITAL Reliance Capital Ltd. FINANCE 533.20 0.146466,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,158,RELIANCE,RELIANCE Reliance Industries Ltd. REFINERIES 1238.05 4.59204819,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,159,RELINFRA,RELINFRA Reliance Infrastructure Ltd. POWER 567.65 0.177763,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,160,RPOWER,RPOWER Reliance Power Ltd. POWER 47.50 0.073331,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,161,SAIL,SAIL Steel Authority of India Ltd. STEEL AND STEEL PRODUCTS 61.20 0.146320,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,162,SBIN,SBIN State Bank of India BANKS 269.20 1.9285859 6,nifty200_Feb2017.pdf,6,FALSE,
2017-02-28,163,SHREECEM,SHREECEM Shree Cement Ltd. CEMENT AND CEMENT PRODUCTS 16111.25 0.3114032,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,164,SIEMENS,SIEMENS Siemens Ltd. ELECTRICAL EQUIPMENT 1207.35 0.2410749,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,165,SPARC,SPARC Sun Pharma Advanced Research Company Ltd. PHARMACEUTICALS 336.35 0.052408,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,166,SRF,SRF SRF Ltd. TEXTILES - SYNTHETIC 1556.15 0.104289,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,167,SRTRANSFIN,SRTRANSFIN Shriram Transport Finance Co. Ltd. FINANCE 929.20 0.3013492,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,168,STAR,STAR Strides Shasun Ltd. PHARMACEUTICALS 1162.65 0.167169,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,169,SUNPHARMA,SUNPHARMA Sun Pharmaceutical Industries Ltd. PHARMACEUTICALS 679.00 1.6874939,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,170,SUNTV,SUNTV Sun TV Network Ltd. MEDIA & ENTERTAINMENT 713.20 0.167027,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,171,SUZLON,SUZLON Suzlon Energy Ltd. ELECTRICAL EQUIPMENT 18.10 0.125366,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,172,SYNDIBANK,SYNDIBANK Syndicate Bank BANKS 69.50 0.031446,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,173,SYNGENE,SYNGENE Syngene International Ltd. PHARMACEUTICALS 503.15 0.041610,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,174,TATACHEM,TATACHEM Tata Chemicals Ltd. CHEMICALS - INORGANIC 560.45 0.229852,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,175,TATACOMM,TATACOMM Tata Communications Ltd. TELECOMMUNICATION - SERVICES 737.15 0.125252,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,176,TATAELXSI,TATAELXSI Tata Elxsi Ltd. COMPUTERS - SOFTWARE 1503.80 0.062575,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,177,TATAGLOBAL,TATAGLOBAL Tata Global Beverages Ltd. TEA AND COFFEE 138.05 0.135750,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,178,TATAMOTORS,TATAMOTORS Tata Motors Ltd. AUTOMOBILES - 4 WHEELERS 456.75 1.9285722,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,179,TATAMTRDVR,TATAMTRDVR Tata Motors Ltd DVR AUTOMOBILES - 4 WHEELERS 276.00 0.3114035,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,180,TATAPOWER,TATAPOWER Tata Power Co. Ltd. POWER 82.60 0.3414969,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,181,TATASTEEL,TATASTEEL Tata Steel Ltd. STEEL AND STEEL PRODUCTS 482.70 0.7232348,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,182,TCS,TCS Tata Consultancy Services Ltd. COMPUTERS - SOFTWARE 2466.25 2.94131208,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,183,TECHM,TECHM Tech Mahindra Ltd. COMPUTERS - SOFTWARE 499.40 0.7031104,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,184,THERMAX,THERMAX Thermax Ltd. ELECTRICAL EQUIPMENT 859.55 0.083687,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,185,TITAN,TITAN Titan Company Ltd. GEMS JEWELLERY AND WATCHES 437.20 0.4118243,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,186,TORNTPHARM,TORNTPHARM Torrent Pharmaceuticals Ltd. PHARMACEUTICALS 1361.95 0.156684,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,187,TORNTPOWER,TORNTPOWER Torrent Power Ltd. POWER 205.30 0.083453,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,188,TV18BRDCST,TV18BRDCST TV18 Broadcast Ltd. MEDIA & ENTERTAINMENT 42.00 0.062736,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,189,TVSMOTOR,TVSMOTOR TVS Motor Company Ltd. AUTOMOBILES - 2 AND 3 WHEELERS 428.70 0.208758 7,nifty200_Feb2017.pdf,7,FALSE,
2017-02-28,190,UBL,UBL United Breweries Ltd. BREW/DISTILLERIES 777.60 0.125346,nifty200_Feb2017.pdf,8,FALSE,
2017-02-28,191,ULTRACEMCO,ULTRACEMCO UltraTech Cement Ltd. CEMENT AND CEMENT PRODUCTS 3774.55 0.8839370,nifty200_Feb2017.pdf,8,FALSE,
2017-02-28,192,UNIONBANK,UNIONBANK Union Bank of India BANKS 146.90 0.083736,nifty200_Feb2017.pdf,8,FALSE,
2017-02-28,193,UPL,UPL UPL Ltd. PESTICIDES AND AGROCHEMICALS 718.30 0.5926218,nifty200_Feb2017.pdf,8,FALSE,
2017-02-28,194,VAKRANGEE,VAKRANGEE Vakrangee Ltd. COMPUTERS - SOFTWARE 317.20 0.229737,nifty200_Feb2017.pdf,8,FALSE,
2017-02-28,195,VEDL,VEDL Vedanta Ltd. MINING 259.10 0.6428422,nifty200_Feb2017.pdf,8,FALSE,
2017-02-28,196,VOLTAS,VOLTAS Voltas Ltd. ENGINEERING 373.50 0.198651,nifty200_Feb2017.pdf,8,FALSE,
2017-02-28,197,WELSPUNIND,WELSPUNIND Welspun India Ltd. TEXTILE PRODUCTS 89.15 0.052418,nifty200_Feb2017.pdf,8,FALSE,
2017-02-28,198,WIPRO,WIPRO Wipro Ltd. COMPUTERS - SOFTWARE 488.80 0.6930894,nifty200_Feb2017.pdf,8,FALSE,
2017-02-28,199,WOCKPHARMA,WOCKPHARMA Wockhardt Ltd. PHARMACEUTICALS 752.30 0.052162,nifty200_Feb2017.pdf,8,FALSE,
2017-02-28,200,YESBANK,YESBANK Yes Bank Ltd. BANKS 1452.70 1.0747957,nifty200_Feb2017.pdf,8,FALSE,
